Mixture	HCC001	HCC002	HCC003	HCC004	HCC005	HCC006	HCC007	HCC008	HCC009	HCC010	HCC011	HCC012	HCC013	HCC014	HCC015	HCC016	HCC017	HCC018	HCC019	HCC020	HCC021	HCC022	HCC023	HCC024	HCC025	HCC026	HCC027	HCC028	HCC029	HCC030	HCC031	HCC032	HCC033	HCC034	HCC035	HCC036	HCC037	HCC038	HCC039	HCC040	HCC041	HCC042	HCC043	HCC044	HCC045	HCC046	HCC047	HCC048	HCC049	HCC050	HCC051	HCC052	HCC053	HCC054	HCC055	HCC056	HCC057	HCC058	HCC059	HCC060	HCC061	HCC062	HCC063	HCC064	HCC065	HCC066	HCC067	HCC068	HCC069	HCC070	HCC071	HCC072	HCC073	HCC074	HCC075	HCC076	HCC077	HCC078	HCC079	HCC080	HCC081	HCC082	HCC083	HCC084	HCC085	HCC086	HCC087	HCC088	HCC089	HCC090	HCC091	HCC092	HCC093	HCC094	HCC095	HCC096	HCC097	HCC098	HCC099	HCC100	HCC101	HCC102	HCC103	HCC104	HCC105	HCC106	HCC107	HCC108	HCC109	HCC110	HCC111	HCC112
Platelets	0.178508691327464	0.298882169548143	0.0669581477543329	0.00676200916996484	0.131116661233997	0.0626233263935777	0.1145720074458	0.207172817941565	0.134277905730211	0.101927100249379	0.133655678554897	0.0377554076284096	0.0203774274842998	0.244696323195534	0.0871300518058566	0.00472077584036025	0.0596174828948627	0.13768969289239	0.192502262215357	0.000345081056450003	0.0537999253095323	0.074516189659682	0.114565520922139	0.0077820481719995	0.161507192457279	0.036891893917303	0.138584054912538	0.212036613595838	0.125148080671433	0.089974986282598	0.168027798890541	0.0885997792840246	0.0213744655284017	0.0469275938991401	0.0559188184938467	0.187789378963244	0.0735676505591105	0.0205483530908404	0.000115400051269971	0.201284943834881	0.19746115040134	0.0430128328899946	0.188168930295752	0.0345547392967891	0.0917714223792272	0.0308652513392266	0.186257978922301	0.0267572445336614	0.0505606640165061	0.0493694227317484	0.0134654259541776	0.0197672973321446	0.0361138177091026	0.0946451408101139	0.0253876950322011	0.204589394022907	0.0525828715428231	0.0979454581074551	0.120654487593551	0	0.159099004863564	0.0073076854943246	0.217719953819834	0.131465218978096	0.120425098379569	0.0127113952123779	0	0.201153706003974	0.141532292535225	0.0474539352450319	0.0791091993001177	0.0188203082877898	0.105647634806515	0.0840117806935461	0.0731464387493329	0.0470653730016639	0.128789153107022	0.272530653312749	0.168916515702743	0.150240033641931	0.175536626459213	0.124905808115669	0.0272409124205838	0.259319281769351	0.194874058239092	0.0590844867802201	0.318645142901396	0.0988895703416228	0.0618821017608051	0.231362616878195	0.0266695795772833	0.0109541363123087	0.190202691348088	0.080002173541022	0.0386831636269159	0.156594747479343	0.104131305575471	0.0397487938422802	0.317369760460225	0.131006782462912	0.254547434899028	0.22510181446913	0.185973634958844	0.227579210586796	0	0.240176139179214	0.0149994885973702	0.257428792947845	1.83267186031907e-19	0.0731882248139805	0.0408403767061584	0.0066465988656438
Preadipocytes	0.0322242875759362	0.0241545762527505	9.53506688905499e-19	4.84885746874988e-19	7.27101381999616e-18	0.00614559501410351	4.028901692209e-18	0	6.89336142334342e-19	2.50129867626138e-18	0	6.48433021952815e-18	0.000297590584474771	0.0287464973207821	0.031571145123326	0	0	0.0333054912793051	0	1.94653829548248e-18	0.0241710886975401	5.69934778415723e-18	0.0326135500683371	0	0.0182639960710963	0.0214240306009518	0.00595463936420215	0.0137590392010459	0	0.00609874012103812	0.0023966225831864	0.004509329714605	1.47830657803393e-19	0	0	4.30093614256218e-18	0.0101195760572271	0	0	0.0194260277948619	0.0423002488910417	4.41782152255796e-19	0.00494383091450194	0	0.00439965483807494	2.00102343919272e-18	1.79788584484846e-17	0	0.00335635182107382	8.98876488465661e-18	0	7.65409381594661e-19	3.98741001294574e-18	0.0100489381813926	0	0	0.0269330402434781	0.0211975725733608	0.022199987693431	0.00622516616425004	0	0	0.0818014365207237	2.04293378611405e-18	0	0.0401047993611895	6.60952772779416e-19	0.00499511103430208	0.0246208127972068	0.0128535778141639	0	0	0.0105577415191229	0	0.0228409743038489	1.69653504056195e-18	0	0.0313336764297803	0.0015679615278967	0.0121784021492296	0.0382939643021543	0.0111948365916255	9.5199601029206e-20	0.0258383872135048	0.0216245192553812	0.00222920213428172	0.031570185647932	4.68964887385792e-20	0.0356070973293048	0	0.00168456166738713	1.77820513428755e-18	0	0	0.00426311102950858	0.0155907357469906	0	3.97276201513637e-18	0.0231814444700869	0.00221182357597213	0	2.77213147451654e-18	3.57968760549259e-19	0.0221030239187695	8.35494867466474e-19	0.00385305786874347	0	0.00384526847285269	0	0	1.42026762387154e-19	0
pro_B_cells	5.6006720296075e-19	0.00679862463046244	0.000976154530399723	0.0384593140117757	0	2.98492917642215e-19	0.0202392825018539	0.0644249218049455	0	2.92424584751878e-20	0.0058437013201598	0.0197106690118771	0.0178612269370303	0	0	0.0155775588277105	0	1.48366541212577e-19	1.77927986123515e-17	0.0246440534654579	0.0166790147819758	8.11310871940228e-18	0	0	0	0.00175060277835258	3.21390540701924e-18	2.20719168074632e-18	0.00267046141717731	0.00346922957669532	3.37855941951072e-17	0.0053603227865809	1.85947791706568e-18	0.0106421673805241	0.00363428904580571	0.00851402175282977	0.0105601615315108	0	6.79416346190981e-19	0.0149529384385547	0.0156959863101396	0.00332271952917276	0.00661254943615515	0.0178363844354819	0	0	0.0143614037384084	0	3.81403318799141e-19	0.0145085937763461	0.0351951332208232	9.08726673087322e-19	1.42622081068265e-19	1.42308204672886e-17	0.00864728377928487	2.35349357195029e-18	4.10919152334476e-19	0.00821767223424249	0.0145828578705306	4.39404913303717e-20	0.00683751768841059	0.0153147626520045	0.00244206766972987	0	6.98029909278908e-18	0.00104189966132172	0.00708084168534592	1.83230783288352e-17	0.00623045158845604	0.0141193063486144	1.76989130330849e-17	0.0182970302577796	2.49532032955404e-18	0.00528504679919296	0.000117565980072464	0.0200805308092586	0	0	0	0.00390069854922522	3.4801667799976e-19	6.41827278950148e-18	0.0190672314913589	0	0.00389443183324435	0.00641871373090165	0	2.95673026202921e-19	0.000256519355323928	0.00429741379908668	8.67961161896255e-18	0	2.27667540755582e-17	0.00572051322136071	0	0	0.0301201626437156	0.0259720234042116	0	0	0.00606984891881993	0	0.0115191576682428	0.0106733681071892	0.0015645608905369	2.76866861196681e-18	0.00512851801347866	2.16909758765735e-17	0.0300609225764474	0.00932425510697803	0.018931637216042	0.00172853253606551
Sebocytes	0	0.000430859548109747	0.000111832325377779	1.34240380913906e-19	7.48068677744837e-21	4.81767967837294e-20	2.08978665805197e-19	0.000109677892062784	0	0	0	0	0	0	2.46903779899361e-20	0	0	2.15092649117841e-20	0	0	1.64122385488914e-21	0	4.52400010430776e-20	3.02756544073823e-20	5.75254660543391e-20	0	0	0	2.17343928734345e-20	0	0	4.25558544458585e-21	0	1.16459331768288e-19	0	4.41602156592229e-20	1.98568724104023e-21	8.21369008523453e-20	0	2.78259842093017e-20	0	0	1.45201732384045e-19	0	9.47537925674546e-21	0	0	0	0	0	6.4797786786589e-20	3.09853760151518e-21	0	2.10149118019154e-19	6.00922889112847e-21	0	0	8.10260531884554e-22	1.89420172106932e-19	0	3.44955426193407e-19	0.000350466933965479	0	5.26608618174959e-20	3.94186011357258e-20	0	0	0	5.29145047838509e-21	1.55654255837434e-21	0	0	0	8.75142344317613e-20	0	4.78917838122084e-22	0	0	5.43926176526015e-20	0	0	0	6.14193523107678e-20	0	0	1.83015668743926e-19	1.46596519732302e-18	0.000435788868139547	0	5.00276048471802e-19	2.83936445637568e-19	4.87908821228105e-20	0	1.6854814567932e-19	0	0	4.71327178056751e-21	2.1684953509523e-20	0	1.68761569059611e-19	4.61300550941474e-19	0	9.47589396263501e-05	0	0	0	2.96225405007098e-20	1.74191823345761e-19	9.70667263919301e-20	0	6.62836974975728e-20	4.51302653469293e-21
Skeletal_muscle	2.7186195639256e-18	0	8.02239020051093e-19	0	0	1.34304693226924e-19	1.03878396381595e-18	0	0	0	0	0	5.10648849609694e-20	2.60384576724104e-19	0	5.88341417407664e-20	6.59765366883105e-19	1.76061211290358e-18	1.1206076547804e-18	0.000167285000664714	0	0.000127792145952005	7.96242578077093e-19	3.43463559189582e-19	1.00715834079426e-18	5.88131617897237e-20	5.30344543459332e-19	2.92534710859526e-19	5.73687593629337e-19	1.89693145257363e-19	2.20025737739789e-18	7.4502178907548e-19	0	4.23772644117028e-19	0	1.2876004899137e-18	0	0	0	0.000312284599082462	1.29433039335102e-18	0	0	1.82828370621255e-19	0	1.77498326323254e-18	0	0.00156146344958414	8.6498607594212e-19	8.58812314531758e-19	4.50946072669184e-19	4.04979175326291e-19	9.0729804572187e-19	0	3.51624492457708e-19	1.44495129341901e-19	2.12414701752469e-20	0	2.16349752106793e-18	2.95955528014783e-19	8.23535911005263e-19	0	0	8.96906732249337e-20	2.03002791859954e-19	0	0	5.67524628466641e-19	1.48581011770411e-19	0	0	0	1.69310929310453e-21	0	0	0	0	0	0	0	0	0	0	0	0	3.00321699624994e-19	6.02168092971386e-20	1.04946952453387e-18	0	0	0	2.60993292945004e-18	1.18387708853059e-18	0	1.37108971123525e-19	4.842165900733e-19	2.41573268699375e-19	1.40606921755785e-18	0	0	0	0	1.52150647026846e-19	6.98421723111486e-19	0	0	0	2.45473875228748e-19	0	0	3.42894902944761e-19	4.49823004084442e-20
Smooth_muscle	0.0695239039236905	0.0712316385134442	0.178123469065454	8.73773138711798e-21	0.103210490025444	0.0637324410641287	0.0452493516363601	0.0272841406598477	0.0360970486457068	0.014296355442691	0	0	0.058338861145033	0.0320559285338267	0.186190819769491	0.0285410285184258	0.00188124152883053	0.110575076078746	0.117080395816912	0	0.129319162585992	0.0492194689425815	0.0534831777952228	0.111032195476215	0.0993697323766333	0.069872867802587	0.118573533972916	0.12406940224214	0.142592163887995	0.0794817508164387	0.0982855238450558	0.0216436038497347	0.0201429748591874	0.0932165632699575	0.0409097990218575	0.0535467535057397	0.0788065653246607	0.102989780414789	0.0664699627530583	0.102071753887812	0.121556400292981	0.114119947627658	0.0589809075545406	0.00313505062445902	0.0662648335764729	0	0	0.0270431056835998	0.058503701873169	0.0241453260972367	0.0344448187138257	0.0173717118967116	0.0375311053802613	0.111217290009812	0.0834157150071225	0.0723697996512816	0.0422552683780651	0.0896175787980235	0.041829342894245	0.0719735740471418	0.0531040063653243	0.0723260811440302	0.136764118065184	0.104187796057355	0.0705141922151797	0.105814614795251	0	0.126233808681114	0.0837840555138217	0.0696524411497202	0.000318626221480041	0.0893106457115478	0.108143499259242	0.0427548252987181	0.0798822904736798	0.0882474300892017	0.109114178622167	0.0710496695821591	0.149897004145244	0.127164057372354	0.0498509085948498	0.102354513236278	0.0681710523583987	0.124317187405839	0.155847921103752	0.150786714641663	0.0575524334327922	0.188797820177954	0.0718162938553604	0.0814287262920296	0.0707605524250459	0.0912580388630022	0.0972098459499891	0.102916736437798	0.0736749207437744	0.00455370035879263	0.116947842713818	0	0.172650163517326	0.11096673472332	0.0698573502574839	0.176750924679341	0.0111674995334584	0.0594055726002409	0.0601581772032442	0.131572217165164	0.0339673039735532	0.0875617639836623	0.0048350312713027	0.0116668265302255	0.0441725971866979	0.0368593051521947
Tgd_cells	0	0	0.00600996810853326	0.00675985294454244	0	0.00481751761697922	0	0	0	2.21297209075413e-18	1.98579604747024e-19	0.00519895783128806	0	9.14007468161484e-19	0	0.0034232596240947	0	0.00949643537557452	1.4904260399559e-17	8.64021643063168e-18	3.15569255325904e-18	0	4.51703140672832e-18	0.00276364051139331	1.63754122750402e-19	0.00612257626914342	8.10147571731565e-18	1.33384006447436e-18	1.71488823911156e-18	3.70840100869318e-19	0	0.00655623584412358	1.25541234338353e-18	2.78139020010931e-18	0.00355761322801932	5.2350116711011e-19	0	2.55180108306203e-20	0	9.64896719610874e-19	8.12144209678686e-19	5.09933558623669e-18	0	0.0104890831359396	0	0	7.52250117041347e-18	5.2077945683763e-18	5.35438312210146e-18	7.78297977438144e-20	0	3.09420498700495e-18	0	2.36043651394317e-18	0	1.50496559616529e-17	0	1.64332637616989e-19	0	0.00644144548468533	1.49747260281892e-18	0.00545795154276354	0	0	0	0.0106268973750175	0	2.03438408466422e-17	4.1097676129668e-18	0.0015505110136358	7.80015271277609e-20	5.92084975416656e-19	1.30047999572617e-18	3.36317220553374e-18	0.00702361010326583	2.88110965732783e-18	2.35585024411485e-18	8.42635923137995e-18	0	1.42028936905406e-17	1.91487250969873e-18	2.22393523774237e-18	1.62712230328411e-19	0	0	0	8.35971604368575e-19	0	1.64892931144293e-18	0	5.7180091395809e-18	0.01180025310251	4.20519397148917e-18	4.76412446600596e-18	0.00925290204225563	6.70302268329455e-19	0.0136470289667763	1.07810661787501e-18	0	5.85542125919383e-20	6.76330909007406e-19	0	0	0	0	5.79876672178818e-18	8.31555536591322e-18	0	0	1.76772778096225e-18	0	0.00700919257817892
Th1_cells	6.15356128329624e-18	5.34310044678937e-18	0.0156020202794946	0.0270752363192147	0	0.0248351767769777	0.0209218311289714	2.32767437132428e-20	0.0137063342754002	0	0.0157116756808214	0.0126176409722531	0	0	0.024139580288514	0.0270156567406956	0.00323208213538274	0	8.96093576706608e-18	0.00418286667328254	0.00431272926387067	5.11406388463824e-19	1.51662126484311e-18	0.0256325082990487	0	0.0160600789705308	0	0	0.000720655991630805	0.0139427385953265	0.00298965362287415	0.0266002299711418	0	0.0254393975378716	5.79154778062764e-19	0.0285311992622437	0.00845704855092748	6.61428387314494e-19	0.0145189289923427	8.17845260374307e-19	0.0140738450689766	0	4.00113902568665e-19	0.0114759390516569	0.0101045267419097	1.49015359375515e-20	0.00611411248310864	0	0	0.0153325587959802	7.84700258938955e-18	0.00126189756236059	0.00525001488013368	0.00924880946702204	0.00238674335071221	0	0	0	0.0115391485400099	0.00623414618733121	0.00445967801576748	0.0142920298853947	4.95186202003926e-20	0.0149588226180205	0	0.0127578403890607	0.0310441717276529	0.00820390680756905	0.00219178592334733	0	0.0152917566611645	0	9.88658786732867e-22	0.0204497673048183	5.25115479666179e-20	0	0.00389872576354089	0	2.00396358833785e-18	3.47390746010878e-17	3.21176445269694e-18	0.00502376951976138	0	0	0	0	1.57436294721415e-18	6.60257262754214e-18	0.0110817668670594	1.32013298174112e-18	0	0.00579962724412879	0	0.00555270014384019	0.000292387921456532	1.25427111525165e-17	0.0206610930312856	0.00191691571198913	1.95843569487505e-17	0.00231183547070855	3.9280480028315e-18	1.18403417418656e-20	0	0	0.0258409669499849	3.79625166758237e-18	0.00720503842630778	0	0.00371764594752903	0.0146879324772733	0.000419826855087905	0.0298646746589576
Th2_cells	0.0847179816549841	0.130756479516726	0.0520830269508264	0.0258928105038348	0.0207446715224934	0.0190520661700129	1.09676277833545e-19	0	0.0136728257910945	0.0240127653044519	3.00710984492957e-19	0.0131088057126776	0.18285903866247	0.0713696070595117	0.0114462488526034	0.00255830152417692	0	0.0304567275562315	0.0378487406454003	0.0115689584674115	0.0103720264827144	0.0144279692580858	0.0467381250297293	0.00773956595479659	0	2.74576162746702e-19	0.0379142186038271	0.0531633960692933	0.0217608490244938	0.0143315708837758	0.0442143258454663	0	0.0585752391201411	0.0228088630438721	0.0357412520955481	0.0717634545995608	0.0270103248511382	0.0410685165249989	1.67528045601216e-18	0.0306820401524907	0.0130600672146102	0.011808881611057	0.00055108348132186	0.0581323207558259	5.84095037467007e-18	0.0233513052664635	0.0475233741778556	0.057585685356558	0.0133526862979004	0	0.0446049374903663	0.013825431204227	0.0323170769455035	0.0303945877109085	0.0317761761417061	0.0234626717121035	0.000901455488446501	0.0452263084609382	0.0690948915290557	0.0285921637986735	0.036138520755555	6.08619659008786e-19	0.0608445315573866	0	0.00989133523540758	0.0590711183293812	3.90274572737691e-19	0.0170141975023869	0.00983958715482209	0.0116647997864711	9.72400199106094e-19	0.023121757772447	0.0633797946248369	0.0196398449030626	0.0316557453415621	0.0564319524584071	0.00818090396632073	0.0398519635201981	0.0559634278622116	0.0764143050069412	0.0500504247167807	0.00862331554043818	0.0680200526230475	0.0090805890215144	0.0362141207124288	0.0084719720055238	0.0498912337926796	0.0391311903816018	0.00231434590384395	0.0347682464767492	0.0326718937241001	0	0.00558481218537089	0.0361904300143366	0.0364198611402622	0.0582502748902389	0.0328390901670586	0.0327156714617317	0.0583504961316954	0.00306797798970092	0.0254842924876632	0.0134748771993568	0	0.102275013546513	0.0222397141719168	0.055368278109132	0.0402604328275525	0.0605818669243089	0.0268249303055989	0.00241058530686538	0.000212906468182104	0.00601807873784682
Tregs	0.0421541899067747	0.00445818313820769	0	0.00409543628606504	4.00954390460147e-18	5.67321550532261e-19	2.76663760329744e-18	0	8.2399789709888e-18	0	6.08431436365658e-18	1.75789649188324e-18	1.10776782560296e-18	0.0660692332108754	0.000250268723272297	0	0.00569441601552736	0	4.83261792660903e-20	2.76444912140363e-18	8.54093452058376e-19	0	2.68791149274132e-18	0	4.09449852342123e-18	3.18606585867049e-18	0.0043692054214667	0.009362537179336	0	0	6.84291719946144e-19	0	0.0123198445650402	5.48623840272811e-18	0	1.35072095311569e-19	0.0141756411991397	0	0	1.35170395726899e-18	2.22401381180944e-21	1.06047473985434e-19	0	0.0104013839860049	0	0.00723472433610144	0.0128339919673193	0	5.89479870585603e-18	5.05920115745374e-18	0	4.57378034991943e-18	2.64676921840202e-18	0	0	0	8.78236360428272e-19	0	0	1.88084071166601e-18	1.62338477651725e-19	0	0	0	0	0.00120041115374847	4.84096586009668e-18	1.66498053210851e-17	0	0	0.002266499853794	0	0	0	0.0226464570142393	0.00396376908349289	0	0	0	1.93204136322066e-19	0.0717097529717109	0	4.57294710956814e-18	4.55427898805271e-18	0.005766407644252	0.000523256799654846	0	8.87564121984556e-19	7.94093876850906e-18	0.0221862141996833	0	0.00921952997401435	0	4.09991926130478e-20	0.0124169654218573	0.0555279979333833	0.0148065904241076	0	5.94683515539831e-18	0.0164248812112689	0.0112093228908411	5.90441092868463e-19	0	0.0108471477330011	0	5.39485151919138e-18	3.4186601454033e-18	1.31913888204859e-18	3.18209860634293e-18	0	0	1.65456362284146e-20
